date,OT
2016-07-09 06:00:00,0.031331
2016-07-09 07:00:00,0.031311
2016-07-09 08:00:00,0.031291
2016-07-09 09:00:00,0.031272
2016-07-09 10:00:00,0.031252
2016-07-09 11:00:00,0.031232
2016-07-09 12:00:00,0.031213
2016-07-09 13:00:00,0.031193
2016-07-09 14:00:00,0.031174
2016-07-09 15:00:00,0.031154
2016-07-09 16:00:00,0.031135
2016-07-09 17:00:00,0.031116
2016-07-09 18:00:00,0.031096
2016-07-09 19:00:00,0.031077
2016-07-09 20:00:00,0.031058
2016-07-09 21:00:00,0.031038
2016-07-09 22:00:00,0.031019
2016-07-09 23:00:00,0.031
2016-07-10 00:00:00,0.030981
2016-07-10 01:00:00,0.030962
2016-07-10 02:00:00,0.030943
2016-07-10 03:00:00,0.030924
2016-07-10 04:00:00,0.030905
2016-07-10 05:00:00,0.030886
2016-07-10 06:00:00,0.030867
2016-07-10 07:00:00,0.030848
2016-07-10 08:00:00,0.030829
2016-07-10 09:00:00,0.03081
2016-07-10 10:00:00,0.030792
2016-07-10 11:00:00,0.030773
2016-07-10 12:00:00,0.030754
2016-07-10 13:00:00,0.030736
2016-07-10 14:00:00,0.030717
2016-07-10 15:00:00,0.030698
2016-07-10 16:00:00,0.03068
2016-07-10 17:00:00,0.030661
2016-07-10 18:00:00,0.030643
2016-07-10 19:00:00,0.030625
2016-07-10 20:00:00,0.030606
2016-07-10 21:00:00,0.030588
2016-07-10 22:00:00,0.03057
2016-07-10 23:00:00,0.030551
2016-07-11 00:00:00,0.030533
2016-07-11 01:00:00,0.030515
2016-07-11 02:00:00,0.030497
2016-07-11 03:00:00,0.030479
2016-07-11 04:00:00,0.030461
2016-07-11 05:00:00,0.030443
2016-07-11 06:00:00,0.030425
2016-07-11 07:00:00,0.030407
2016-07-11 08:00:00,0.030389
2016-07-11 09:00:00,0.030371
2016-07-11 10:00:00,0.030353
2016-07-11 11:00:00,0.030336
2016-07-11 12:00:00,0.030318
2016-07-11 13:00:00,0.0303
2016-07-11 14:00:00,0.030283
2016-07-11 15:00:00,0.030265
2016-07-11 16:00:00,0.030248
2016-07-11 17:00:00,0.03023
2016-07-11 18:00:00,0.030213
2016-07-11 19:00:00,0.030195
2016-07-11 20:00:00,0.030178
2016-07-11 21:00:00,0.030161
2016-07-11 22:00:00,0.030143
2016-07-11 23:00:00,0.030126
2016-07-12 00:00:00,0.030109
2016-07-12 01:00:00,0.030092
2016-07-12 02:00:00,0.030075
2016-07-12 03:00:00,0.030058
2016-07-12 04:00:00,0.030041
2016-07-12 05:00:00,0.030024
2016-07-12 06:00:00,0.030007
2016-07-12 07:00:00,0.02999
2016-07-12 08:00:00,0.029973
2016-07-12 09:00:00,0.029956
2016-07-12 10:00:00,0.02994
2016-07-12 11:00:00,0.029923
2016-07-12 12:00:00,0.029906
2016-07-12 13:00:00,0.02989
2016-07-12 14:00:00,0.029873
2016-07-12 15:00:00,0.029857
2016-07-12 16:00:00,0.02984
2016-07-12 17:00:00,0.029824
2016-07-12 18:00:00,0.029808
2016-07-12 19:00:00,0.029791
2016-07-12 20:00:00,0.029775
2016-07-12 21:00:00,0.029759
2016-07-12 22:00:00,0.029743
2016-07-12 23:00:00,0.029727
2016-07-13 00:00:00,0.029711
2016-07-13 01:00:00,0.029695
2016-07-13 02:00:00,0.029679
2016-07-13 03:00:00,0.029663
2016-07-13 04:00:00,0.029647
2016-07-13 05:00:00,0.029631
2016-07-13 06:00:00,0.029615
2016-07-13 07:00:00,0.0296
2016-07-13 08:00:00,0.029584
2016-07-13 09:00:00,0.029568
2016-07-13 10:00:00,0.029553
2016-07-13 11:00:00,0.029537
2016-07-13 12:00:00,0.029522
2016-07-13 13:00:00,0.029506
2016-07-13 14:00:00,0.029491
2016-07-13 15:00:00,0.029476
2016-07-13 16:00:00,0.029461
2016-07-13 17:00:00,0.029445
2016-07-13 18:00:00,0.02943
2016-07-13 19:00:00,0.029415
2016-07-13 20:00:00,0.0294
2016-07-13 21:00:00,0.029385
2016-07-13 22:00:00,0.02937
2016-07-13 23:00:00,0.029355
2016-07-14 00:00:00,0.029341
2016-07-14 01:00:00,0.029326
2016-07-14 02:00:00,0.029311
2016-07-14 03:00:00,0.029296
2016-07-14 04:00:00,0.029282
2016-07-14 05:00:00,0.029267
2016-07-14 06:00:00,0.029253
2016-07-14 07:00:00,0.029238
2016-07-14 08:00:00,0.029224
2016-07-14 09:00:00,0.02921
2016-07-14 10:00:00,0.029195
2016-07-14 11:00:00,0.029181
2016-07-14 12:00:00,0.029167
2016-07-14 13:00:00,0.029153
2016-07-14 14:00:00,0.029139
2016-07-14 15:00:00,0.029125
2016-07-14 16:00:00,0.029111
2016-07-14 17:00:00,0.029097
2016-07-14 18:00:00,0.029083
2016-07-14 19:00:00,0.029069
2016-07-14 20:00:00,0.029055
2016-07-14 21:00:00,0.029041
2016-07-14 22:00:00,0.029028
2016-07-14 23:00:00,0.029014
2016-07-15 00:00:00,0.029
2016-07-15 01:00:00,0.028987
2016-07-15 02:00:00,0.028973
2016-07-15 03:00:00,0.02896
2016-07-15 04:00:00,0.028946
2016-07-15 05:00:00,0.028933
2016-07-15 06:00:00,0.02892
2016-07-15 07:00:00,0.028906
2016-07-15 08:00:00,0.028893
2016-07-15 09:00:00,0.02888
2016-07-15 10:00:00,0.028867
2016-07-15 11:00:00,0.028854
2016-07-15 12:00:00,0.028841
2016-07-15 13:00:00,0.028828
2016-07-15 14:00:00,0.028815
2016-07-15 15:00:00,0.028802
2016-07-15 16:00:00,0.028789
2016-07-15 17:00:00,0.028776
2016-07-15 18:00:00,0.028763
2016-07-15 19:00:00,0.028751
2016-07-15 20:00:00,0.028738
2016-07-15 21:00:00,0.028725
2016-07-15 22:00:00,0.028713
2016-07-15 23:00:00,0.0287
2016-07-16 00:00:00,0.028687
2016-07-16 01:00:00,0.028675
2016-07-16 02:00:00,0.028663
2016-07-16 03:00:00,0.02865
2016-07-16 04:00:00,0.028638
2016-07-16 05:00:00,0.028625
2016-07-16 06:00:00,0.028613
2016-07-16 07:00:00,0.028601
2016-07-16 08:00:00,0.028589
2016-07-16 09:00:00,0.028577
2016-07-16 10:00:00,0.028564
2016-07-16 11:00:00,0.028552
2016-07-16 12:00:00,0.02854
2016-07-16 13:00:00,0.028528
2016-07-16 14:00:00,0.028516
2016-07-16 15:00:00,0.028505
2016-07-16 16:00:00,0.028493
2016-07-16 17:00:00,0.028481
2016-07-16 18:00:00,0.028469
2016-07-16 19:00:00,0.028457
2016-07-16 20:00:00,0.028446
2016-07-16 21:00:00,0.028434
2016-07-16 22:00:00,0.028422
2016-07-16 23:00:00,0.028411
2016-07-17 00:00:00,0.028399
2016-07-17 01:00:00,0.028387
2016-07-17 02:00:00,0.028376
2016-07-17 03:00:00,0.028365
2016-07-17 04:00:00,0.028353
2016-07-17 05:00:00,0.028342
2016-07-17 06:00:00,0.02833
2016-07-17 07:00:00,0.028319
2016-07-17 08:00:00,0.028308
2016-07-17 09:00:00,0.028297
2016-07-17 10:00:00,0.028285
2016-07-17 11:00:00,0.028274
2016-07-17 12:00:00,0.028263
2016-07-17 13:00:00,0.028252
2016-07-17 14:00:00,0.028241
2016-07-17 15:00:00,0.02823
2016-07-17 16:00:00,0.028219
2016-07-17 17:00:00,0.028208
2016-07-17 18:00:00,0.028197
2016-07-17 19:00:00,0.028186
2016-07-17 20:00:00,0.028175
2016-07-17 21:00:00,0.028164
2016-07-17 22:00:00,0.028154
2016-07-17 23:00:00,0.028143
2016-07-18 00:00:00,0.028132
2016-07-18 01:00:00,0.028122
2016-07-18 02:00:00,0.028111
2016-07-18 03:00:00,0.0281
2016-07-18 04:00:00,0.02809
2016-07-18 05:00:00,0.028079
2016-07-18 06:00:00,0.028069
2016-07-18 07:00:00,0.028058
2016-07-18 08:00:00,0.028048
2016-07-18 09:00:00,0.028037
2016-07-18 10:00:00,0.028027
2016-07-18 11:00:00,0.028016
2016-07-18 12:00:00,0.028006
2016-07-18 13:00:00,0.027996
2016-07-18 14:00:00,0.027985
2016-07-18 15:00:00,0.027975
2016-07-18 16:00:00,0.027965
2016-07-18 17:00:00,0.027955
2016-07-18 18:00:00,0.027945
2016-07-18 19:00:00,0.027935
2016-07-18 20:00:00,0.027924
2016-07-18 21:00:00,0.027914
2016-07-18 22:00:00,0.027904
2016-07-18 23:00:00,0.027894
2016-07-19 00:00:00,0.027884
2016-07-19 01:00:00,0.027874
2016-07-19 02:00:00,0.027864
2016-07-19 03:00:00,0.027855
2016-07-19 04:00:00,0.027845
2016-07-19 05:00:00,0.027835
2016-07-19 06:00:00,0.027825
2016-07-19 07:00:00,0.027815
2016-07-19 08:00:00,0.027805
2016-07-19 09:00:00,0.027796
2016-07-19 10:00:00,0.027786
2016-07-19 11:00:00,0.027776
2016-07-19 12:00:00,0.027767
2016-07-19 13:00:00,0.027757
2016-07-19 14:00:00,0.027747
2016-07-19 15:00:00,0.027738
2016-07-19 16:00:00,0.027728
2016-07-19 17:00:00,0.027719
2016-07-19 18:00:00,0.027709
2016-07-19 19:00:00,0.0277
2016-07-19 20:00:00,0.02769
2016-07-19 21:00:00,0.027681
2016-07-19 22:00:00,0.027671
2016-07-19 23:00:00,0.027662
2016-07-20 00:00:00,0.027653
2016-07-20 01:00:00,0.027643
2016-07-20 02:00:00,0.027634
2016-07-20 03:00:00,0.027625
2016-07-20 04:00:00,0.027615
2016-07-20 05:00:00,0.027606
2016-07-20 06:00:00,0.027597
2016-07-20 07:00:00,0.027588
2016-07-20 08:00:00,0.027578
2016-07-20 09:00:00,0.027569
2016-07-20 10:00:00,0.02756
2016-07-20 11:00:00,0.027551
2016-07-20 12:00:00,0.027542
2016-07-20 13:00:00,0.027533
2016-07-20 14:00:00,0.027524
2016-07-20 15:00:00,0.027515
2016-07-20 16:00:00,0.027506
2016-07-20 17:00:00,0.027497
2016-07-20 18:00:00,0.027488
2016-07-20 19:00:00,0.027479
2016-07-20 20:00:00,0.02747
2016-07-20 21:00:00,0.027461
2016-07-20 22:00:00,0.027452
2016-07-20 23:00:00,0.027443
2016-07-21 00:00:00,0.027434
2016-07-21 01:00:00,0.027425
2016-07-21 02:00:00,0.027417
2016-07-21 03:00:00,0.027408
2016-07-21 04:00:00,0.027399
2016-07-21 05:00:00,0.02739
2016-07-21 06:00:00,0.027382
2016-07-21 07:00:00,0.027373
2016-07-21 08:00:00,0.027364
2016-07-21 09:00:00,0.027355
2016-07-21 10:00:00,0.027347
2016-07-21 11:00:00,0.027338
2016-07-21 12:00:00,0.027329
2016-07-21 13:00:00,0.027321
2016-07-21 14:00:00,0.027312
2016-07-21 15:00:00,0.027303
2016-07-21 16:00:00,0.027295
2016-07-21 17:00:00,0.027286
2016-07-21 18:00:00,0.027278
2016-07-21 19:00:00,0.027269
2016-07-21 20:00:00,0.027261
2016-07-21 21:00:00,0.027252
2016-07-21 22:00:00,0.027244
2016-07-21 23:00:00,0.027235
2016-07-22 00:00:00,0.027227
2016-07-22 01:00:00,0.027218
2016-07-22 02:00:00,0.02721
2016-07-22 03:00:00,0.027201
2016-07-22 04:00:00,0.027193
2016-07-22 05:00:00,0.027185
2016-07-22 06:00:00,0.027176
2016-07-22 07:00:00,0.027168
2016-07-22 08:00:00,0.027159
2016-07-22 09:00:00,0.027151
2016-07-22 10:00:00,0.027143
2016-07-22 11:00:00,0.027134
2016-07-22 12:00:00,0.027126
2016-07-22 13:00:00,0.027118
2016-07-22 14:00:00,0.027109
2016-07-22 15:00:00,0.027101
2016-07-22 16:00:00,0.027093
2016-07-22 17:00:00,0.027085
2016-07-22 18:00:00,0.027076
2016-07-22 19:00:00,0.027068
2016-07-22 20:00:00,0.02706
2016-07-22 21:00:00,0.027052
2016-07-22 22:00:00,0.027044
2016-07-22 23:00:00,0.027035
2016-07-23 00:00:00,0.027027
2016-07-23 01:00:00,0.027019
2016-07-23 02:00:00,0.027011
2016-07-23 03:00:00,0.027003
2016-07-23 04:00:00,0.026994
2016-07-23 05:00:00,0.026986
2016-07-23 06:00:00,0.026978
2016-07-23 07:00:00,0.02697
2016-07-23 08:00:00,0.026962
2016-07-23 09:00:00,0.026954
2016-07-23 10:00:00,0.026946
2016-07-23 11:00:00,0.026938
2016-07-23 12:00:00,0.026929
2016-07-23 13:00:00,0.026921
2016-07-23 14:00:00,0.026913
2016-07-23 15:00:00,0.026905
2016-07-23 16:00:00,0.026897
2016-07-23 17:00:00,0.026889
2016-07-23 18:00:00,0.026881
2016-07-23 19:00:00,0.026873
2016-07-23 20:00:00,0.026865
2016-07-23 21:00:00,0.026857
2016-07-23 22:00:00,0.026849
2016-07-23 23:00:00,0.026841
2016-07-24 00:00:00,0.026833
2016-07-24 01:00:00,0.026825
2016-07-24 02:00:00,0.026817
2016-07-24 03:00:00,0.026809
2016-07-24 04:00:00,0.026801
2016-07-24 05:00:00,0.026793
2016-07-24 06:00:00,0.026785
2016-07-24 07:00:00,0.026777
2016-07-24 08:00:00,0.026769
2016-07-24 09:00:00,0.026761
2016-07-24 10:00:00,0.026753
2016-07-24 11:00:00,0.026745
2016-07-24 12:00:00,0.026737
2016-07-24 13:00:00,0.026729
2016-07-24 14:00:00,0.026721
2016-07-24 15:00:00,0.026713
2016-07-24 16:00:00,0.026705
2016-07-24 17:00:00,0.026697
2016-07-24 18:00:00,0.026689
2016-07-24 19:00:00,0.026681
2016-07-24 20:00:00,0.026673
2016-07-24 21:00:00,0.026665
2016-07-24 22:00:00,0.026657
2016-07-24 23:00:00,0.026649
2016-07-25 00:00:00,0.026641
2016-07-25 01:00:00,0.026633
2016-07-25 02:00:00,0.026625
2016-07-25 03:00:00,0.026617
2016-07-25 04:00:00,0.026609
2016-07-25 05:00:00,0.026601
2016-07-25 06:00:00,0.026593
2016-07-25 07:00:00,0.026585
2016-07-25 08:00:00,0.026577
2016-07-25 09:00:00,0.026569
2016-07-25 10:00:00,0.026561
2016-07-25 11:00:00,0.026553
2016-07-25 12:00:00,0.026545
2016-07-25 13:00:00,0.026537
2016-07-25 14:00:00,0.026529
2016-07-25 15:00:00,0.026521
2016-07-25 16:00:00,0.026513
2016-07-25 17:00:00,0.026505
2016-07-25 18:00:00,0.026497
2016-07-25 19:00:00,0.026489
2016-07-25 20:00:00,0.026481
2016-07-25 21:00:00,0.026473
2016-07-25 22:00:00,0.026465
2016-07-25 23:00:00,0.026457
2016-07-26 00:00:00,0.026448
2016-07-26 01:00:00,0.02644
2016-07-26 02:00:00,0.026432
2016-07-26 03:00:00,0.026424
2016-07-26 04:00:00,0.026416
2016-07-26 05:00:00,0.026408
2016-07-26 06:00:00,0.0264
2016-07-26 07:00:00,0.026392
2016-07-26 08:00:00,0.026384
2016-07-26 09:00:00,0.026376
2016-07-26 10:00:00,0.026367
2016-07-26 11:00:00,0.026359
2016-07-26 12:00:00,0.026351
2016-07-26 13:00:00,0.026343
2016-07-26 14:00:00,0.026335
2016-07-26 15:00:00,0.026327
2016-07-26 16:00:00,0.026318
2016-07-26 17:00:00,0.02631
2016-07-26 18:00:00,0.026302
2016-07-26 19:00:00,0.026294
2016-07-26 20:00:00,0.026285
2016-07-26 21:00:00,0.026277
2016-07-26 22:00:00,0.026269
2016-07-26 23:00:00,0.026261
2016-07-27 00:00:00,0.026252
2016-07-27 01:00:00,0.026244
2016-07-27 02:00:00,0.026236
2016-07-27 03:00:00,0.026227
2016-07-27 04:00:00,0.026219
2016-07-27 05:00:00,0.026211
2016-07-27 06:00:00,0.026202
2016-07-27 07:00:00,0.026194
2016-07-27 08:00:00,0.026186
2016-07-27 09:00:00,0.026177
2016-07-27 10:00:00,0.026169
2016-07-27 11:00:00,0.02616
2016-07-27 12:00:00,0.026152
2016-07-27 13:00:00,0.026143
2016-07-27 14:00:00,0.026135
2016-07-27 15:00:00,0.026126
2016-07-27 16:00:00,0.026118
2016-07-27 17:00:00,0.026109
2016-07-27 18:00:00,0.0261
2016-07-27 19:00:00,0.026092
2016-07-27 20:00:00,0.026083
2016-07-27 21:00:00,0.026075
2016-07-27 22:00:00,0.026066
2016-07-27 23:00:00,0.026057
2016-07-28 00:00:00,0.026048
2016-07-28 01:00:00,0.02604
2016-07-28 02:00:00,0.026031
2016-07-28 03:00:00,0.026022
2016-07-28 04:00:00,0.026013
2016-07-28 05:00:00,0.026005
2016-07-28 06:00:00,0.025996
2016-07-28 07:00:00,0.025987
2016-07-28 08:00:00,0.025978
2016-07-28 09:00:00,0.025969
2016-07-28 10:00:00,0.02596
2016-07-28 11:00:00,0.025951
2016-07-28 12:00:00,0.025942
2016-07-28 13:00:00,0.025933
2016-07-28 14:00:00,0.025924
2016-07-28 15:00:00,0.025915
2016-07-28 16:00:00,0.025906
2016-07-28 17:00:00,0.025897
2016-07-28 18:00:00,0.025888
2016-07-28 19:00:00,0.025879
2016-07-28 20:00:00,0.025869
2016-07-28 21:00:00,0.02586
2016-07-28 22:00:00,0.025851
2016-07-28 23:00:00,0.025842
2016-07-29 00:00:00,0.025832
2016-07-29 01:00:00,0.025823
2016-07-29 02:00:00,0.025814
2016-07-29 03:00:00,0.025804
2016-07-29 04:00:00,0.025795
2016-07-29 05:00:00,0.025786
2016-07-29 06:00:00,0.025776
2016-07-29 07:00:00,0.025767
2016-07-29 08:00:00,0.025757
2016-07-29 09:00:00,0.025747
2016-07-29 10:00:00,0.025738
2016-07-29 11:00:00,0.025728
2016-07-29 12:00:00,0.025719
2016-07-29 13:00:00,0.025709
2016-07-29 14:00:00,0.025699
2016-07-29 15:00:00,0.025689
2016-07-29 16:00:00,0.02568
2016-07-29 17:00:00,0.02567
2016-07-29 18:00:00,0.02566
2016-07-29 19:00:00,0.02565
2016-07-29 20:00:00,0.02564
2016-07-29 21:00:00,0.02563
2016-07-29 22:00:00,0.02562
2016-07-29 23:00:00,0.02561
2016-07-30 00:00:00,0.0256
2016-07-30 01:00:00,0.02559
2016-07-30 02:00:00,0.02558
2016-07-30 03:00:00,0.02557
2016-07-30 04:00:00,0.025559
2016-07-30 05:00:00,0.025549
2016-07-30 06:00:00,0.025539
2016-07-30 07:00:00,0.025528
2016-07-30 08:00:00,0.025518
2016-07-30 09:00:00,0.025508
2016-07-30 10:00:00,0.025497
2016-07-30 11:00:00,0.025487
2016-07-30 12:00:00,0.025476
2016-07-30 13:00:00,0.025466
2016-07-30 14:00:00,0.025455
2016-07-30 15:00:00,0.025444
2016-07-30 16:00:00,0.025434
2016-07-30 17:00:00,0.025423
2016-07-30 18:00:00,0.025412
2016-07-30 19:00:00,0.025401
2016-07-30 20:00:00,0.025391
2016-07-30 21:00:00,0.02538
2016-07-30 22:00:00,0.025369
2016-07-30 23:00:00,0.025358
2016-07-31 00:00:00,0.025347
2016-07-31 01:00:00,0.025336
2016-07-31 02:00:00,0.025325
2016-07-31 03:00:00,0.025313
2016-07-31 04:00:00,0.025302
2016-07-31 05:00:00,0.025291
2016-07-31 06:00:00,0.02528
2016-07-31 07:00:00,0.025268
2016-07-31 08:00:00,0.025257
2016-07-31 09:00:00,0.025246
2016-07-31 10:00:00,0.025234
2016-07-31 11:00:00,0.025223
2016-07-31 12:00:00,0.025211
2016-07-31 13:00:00,0.025199
2016-07-31 14:00:00,0.025188
2016-07-31 15:00:00,0.025176
2016-07-31 16:00:00,0.025164
2016-07-31 17:00:00,0.025152
2016-07-31 18:00:00,0.025141
2016-07-31 19:00:00,0.025129
2016-07-31 20:00:00,0.025117
2016-07-31 21:00:00,0.025105
2016-07-31 22:00:00,0.025093
2016-07-31 23:00:00,0.025081
2016-08-01 00:00:00,0.025068
2016-08-01 01:00:00,0.025056
2016-08-01 02:00:00,0.025044
2016-08-01 03:00:00,0.025032
2016-08-01 04:00:00,0.025019
2016-08-01 05:00:00,0.025007
2016-08-01 06:00:00,0.024994
2016-08-01 07:00:00,0.024982
2016-08-01 08:00:00,0.024969
2016-08-01 09:00:00,0.024957
2016-08-01 10:00:00,0.024944
2016-08-01 11:00:00,0.024931
2016-08-01 12:00:00,0.024919
2016-08-01 13:00:00,0.024906
2016-08-01 14:00:00,0.024893
2016-08-01 15:00:00,0.02488
2016-08-01 16:00:00,0.024867
2016-08-01 17:00:00,0.024854
2016-08-01 18:00:00,0.024841
2016-08-01 19:00:00,0.024828
2016-08-01 20:00:00,0.024814
2016-08-01 21:00:00,0.024801
2016-08-01 22:00:00,0.024788
2016-08-01 23:00:00,0.024774
2016-08-02 00:00:00,0.024761
2016-08-02 01:00:00,0.024747
2016-08-02 02:00:00,0.024734
2016-08-02 03:00:00,0.02472
2016-08-02 04:00:00,0.024706
2016-08-02 05:00:00,0.024693
2016-08-02 06:00:00,0.024679
2016-08-02 07:00:00,0.024665
2016-08-02 08:00:00,0.024651
